activity_code,activity_text,ai_exposure_score,ai_exposure_score_z,automation_score,augmentation_score,participation_rate_unweighted_pp_post,participation_rate_unweighted_pp_pre,participation_rate_weighted_pp_post,participation_rate_weighted_pp_pre,positive_respondents_post,positive_respondents_pre,respondents_total_post,respondents_total_pre,weighted_participation_change_pp,unweighted_participation_change_pp
120501,Waiting assoc. w/socializing & communicating,0.05,-0.4785288964455661,0.05,0.05,0.081404646251275,0.074133170343486,0.058123138290585005,0.067452523076412,6.5,7.0,8108.5,9294.8,-0.009329384785826997,0.007271475907788996
120502,Waiting assoc. w/attending/hosting social events,0.05,-0.4785288964455661,0.05,0.05,0.005849321478705,0.040509024576552,0.0020120244504581598,0.035854164440528004,0.5,3.8,8108.5,9294.8,-0.033842139990069846,-0.034659703097846994
120503,Waiting associated with relaxing/leisure,0.05,-0.4785288964455661,0.05,0.05,0.0,0.027475540304022,0.0,0.034009287765836,0.0,2.6,8108.5,9294.8,-0.034009287765836,-0.027475540304022
120504,Waiting associated with arts & entertainment,0.05,-0.4785288964455661,0.05,0.05,0.08524266759446,0.133485841058324,0.10778326897245,0.12294004140488798,7.0,12.6,8108.5,9294.8,-0.015156772432437987,-0.048243173463864
120599,"Waiting associated with socializing, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.0,0.0022009464069539996,0.0,0.0005045703478964148,0.0,0.2,8108.5,9294.8,-0.0005045703478964148,-0.0022009464069539996
129999,"Socializing, relaxing, and leisure, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.018888831193135003,0.007988885479662,0.010394382825325513,0.005001341102268001,1.5,0.8,8108.5,9294.8,0.005393041723057513,0.010899945713473002
130101,Doing aerobics,0.05,-0.4785288964455661,0.05,0.05,0.219291207154115,0.294492025795958,0.26390162540401,0.295878258706684,18.0,27.4,8108.5,9294.8,-0.031976633302673974,-0.07520081864184303
130102,Playing baseball,0.05,-0.4785288964455661,0.05,0.05,0.03777766238628,0.071055780665728,0.057664826956815,0.091722377409512,3.0,6.6,8108.5,9294.8,-0.034057550452697004,-0.033278118279448
130103,Playing basketball,0.05,-0.4785288964455661,0.05,0.05,0.17700509004613998,0.291876848173464,0.3916497059288,0.484177541779008,14.5,27.6,8108.5,9294.8,-0.09252783585020802,-0.114871758127324
130104,Biking,0.05,-0.4785288964455661,0.05,0.05,1.42542678766827,1.3085320897641382,1.2170623565782202,1.151083336815896,116.0,120.8,8108.5,9294.8,0.06597901976232423,0.11689469790413187
130105,Playing billiards,0.05,-0.4785288964455661,0.05,0.05,0.14641761589558,0.13547609245124,0.161185783423755,0.16842619143385001,12.0,12.8,8108.5,9294.8,-0.007240408010095012,0.01094152344433999
130106,Boating,0.05,-0.4785288964455661,0.05,0.05,0.22398424080368,0.200221602542292,0.17718016978655998,0.16255756391264,18.0,18.6,8108.5,9294.8,0.014622605873919975,0.023762638261388025
130107,Bowling,0.05,-0.4785288964455661,0.05,0.05,0.087253967729985,0.146848022558032,0.06278258233431,0.14583710193413,7.0,13.6,8108.5,9294.8,-0.08305451959981999,-0.059594054828047
130108,"Climbing, spelunking, caving",0.05,-0.4785288964455661,0.05,0.05,0.042956550486480005,0.037050815272288,0.09541345846212,0.039722812985626,3.5,3.4,8108.5,9294.8,0.055690645476494,0.005905735214192007
130109,Dancing,0.05,-0.4785288964455661,0.05,0.05,0.19004459976057497,0.221567210638616,0.221566125496175,0.239214632257228,15.5,20.8,8108.5,9294.8,-0.017648506761053007,-0.031522610878041035
130110,Participating in equestrian sports,0.05,-0.4785288964455661,0.05,0.05,0.056666493579425006,0.057348264685858,0.037730537620885005,0.034674458758956,4.5,5.4,8108.5,9294.8,0.003056078861929004,-0.000681771106432992
130111,Fencing,0.05,-0.4785288964455661,0.05,0.05,0.0,0.002458210422812,0.0,0.0025559690248340003,0.0,0.2,8108.5,9294.8,-0.0025559690248340003,-0.002458210422812
130112,Fishing,0.05,-0.4785288964455661,0.05,0.05,0.287840922618835,0.30023810684004204,0.33137211980318,0.286614293652262,23.0,27.8,8108.5,9294.8,0.044757826150918,-0.012397184221207058
130113,Playing football,0.05,-0.4785288964455661,0.05,0.05,0.049476305343695,0.063054418763014,0.09457135576266501,0.11944623037574201,4.0,6.0,8108.5,9294.8,-0.024874874613076997,-0.013578113419318999
130114,Golfing,0.05,-0.4785288964455661,0.05,0.05,0.5908493516825299,0.554139013255838,0.478079800377775,0.484854171640288,48.5,51.0,8108.5,9294.8,-0.006774371262513013,0.03671033842669191
130115,Doing gymnastics,0.05,-0.4785288964455661,0.05,0.05,0.011698642957415,0.004285799945992,0.009451309741585,0.0027464820853197146,1.0,0.4,8108.5,9294.8,0.006704827656265285,0.007412843011423
130116,Hiking,0.05,-0.4785288964455661,0.05,0.05,0.461493845772435,0.39349014882613,0.34621876846453503,0.294139758678198,37.5,36.6,8108.5,9294.8,0.052079009786337005,0.06800369694630504
130117,Playing hockey,0.05,-0.4785288964455661,0.05,0.05,0.01303950971443,0.023317918305273817,0.022291535247060002,0.02178669687954083,1.0,2.2,8108.5,9294.8,0.0005048383675191719,-0.010278408590843816
130118,Hunting,0.05,-0.4785288964455661,0.05,0.05,0.09310328920869,0.14612244294614002,0.06047042413548501,0.135276900537698,7.5,13.6,8108.5,9294.8,-0.074806476402213,-0.05301915373745002
130119,Participating in martial arts,0.05,-0.4785288964455661,0.05,0.05,0.061174948301115,0.071861059877822,0.06577110885826,0.075000299636402,5.0,6.8,8108.5,9294.8,-0.009229190778142007,-0.010686111576707
130120,Playing racquet sports,0.05,-0.4785288964455661,0.05,0.05,0.35218345888463,0.19020077185317802,0.444993084480545,0.220079176323618,28.5,17.8,8108.5,9294.8,0.22491390815692697,0.16198268703145197
130121,Participating in rodeo competitions,0.05,-0.4785288964455661,0.05,0.05,0.0,0.004659156829765999,0.0,0.0025308879742428803,0.0,0.4,8108.5,9294.8,-0.0025308879742428803,-0.004659156829765999
130122,Rollerblading,0.05,-0.4785288964455661,0.05,0.05,0.035766362250755,0.047575932561958,0.05998856292606122,0.06487707776253375,3.0,4.4,8108.5,9294.8,-0.004888514836472527,-0.011809570311203
130123,Playing rugby,0.05,-0.4785288964455661,0.05,0.05,0.011698642957415,0.0020848535390380002,0.03451638294766,0.00299077281957,1.0,0.2,8108.5,9294.8,0.03152561012809,0.009613789418377
130124,Running,0.05,-0.4785288964455661,0.05,0.05,1.173721385155935,1.507301287807956,1.513224008315975,1.693295822761892,95.0,141.0,8108.5,9294.8,-0.18007181444591702,-0.333579902652021
130125,"Skiing, ice skating, snowboarding",0.05,-0.4785288964455661,0.05,0.05,0.12570206349478,0.125487209208672,0.06478186009737,0.095261534060686,10.0,11.6,8108.5,9294.8,-0.03047967396331601,0.00021485428610798496
130126,Playing soccer,0.05,-0.4785288964455661,0.05,0.05,0.11132168702333001,0.160105608105496,0.27033626979267,0.23668654286409202,9.0,15.2,8108.5,9294.8,0.03364972692857798,-0.048783921082166004
130127,Softball,0.05,-0.4785288964455661,0.05,0.05,0.02406771929334,0.032215876715092004,0.03165237341223,0.03162635911983,2.0,3.0,8108.5,9294.8,2.6014292399997863e-05,-0.008148157421752004
130128,Using cardiovascular equipment,0.05,-0.4785288964455661,0.05,0.05,0.7549995109421099,0.7932852401302259,0.7690081310303349,0.7953767766458639,61.5,73.6,8108.5,9294.8,-0.026368645615528985,-0.03828572918811601
130129,Vehicle touring/racing,0.05,-0.4785288964455661,0.05,0.05,0.07738204598022001,0.11687200615492802,0.05843527571729,0.113148546374922,6.5,11.2,8108.5,9294.8,-0.054713270657632,-0.039489960174708
130130,Playing volleyball,0.05,-0.4785288964455661,0.05,0.05,0.08524266759446,0.071881764669358,0.15510292628826,0.113531964743842,7.0,6.8,8108.5,9294.8,0.041570961544418,0.013360902925102003
130131,Walking,0.05,-0.4785288964455661,0.05,0.05,8.997730777508071,7.726059653674805,8.122045023001515,7.265552460872433,730.5,713.6,8108.5,9294.8,0.8564925621290822,1.2716711238332659
130132,Participating in water sports,0.05,-0.4785288964455661,0.05,0.05,1.26079077395805,1.3552245301694439,1.16661294379696,1.291112745437438,102.5,126.6,8108.5,9294.8,-0.12449980164047814,-0.09443375621139394
130133,Weightlifting/strength training,0.05,-0.4785288964455661,0.05,0.05,3.1333989132602853,2.401610191281752,3.99389346185643,3.02271833242449,253.0,223.0,8108.5,9294.8,0.97117512943194,0.7317887219785333
130134,"Working out, unspecified",0.05,-0.4785288964455661,0.05,0.05,4.049497692092199,3.4114696360482584,4.314531887570875,3.675592423985426,328.5,315.4,8108.5,9294.8,0.6389394635854493,0.6380280560439409
130135,Wrestling,0.05,-0.4785288964455661,0.05,0.05,0.006519754857215,0.0022009464069539996,0.013713453214149999,0.007735546928063999,0.5,0.2,8108.5,9294.8,0.005977906286085999,0.004318808450261001
130136,Doing yoga,0.05,-0.4785288964455661,0.05,0.05,0.853281688251005,0.781746881910298,0.807985285125955,0.761346519792366,69.5,72.4,8108.5,9294.8,0.046638765333589016,0.07153480634070708
130199,Playing sports n.e.c.*,0.05,-0.4785288964455661,0.05,0.05,0.8131914502064299,0.8409288818699899,0.90943746932465,0.8672459851174,65.5,79.0,8108.5,9294.8,0.04219148420724994,-0.02773743166356002
130201,Watching aerobics,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8108.5,9294.8,0.0,0.0
130202,Watching baseball,0.05,-0.4785288964455661,0.05,0.05,0.18486571166037502,0.168470740733508,0.17574363176712499,0.15778120232284001,15.0,15.8,8108.5,9294.8,0.017962429444284972,0.01639497092686701
130203,Watching basketball,0.05,-0.4785288964455661,0.05,0.05,0.179686823560175,0.146239409157846,0.16042827497896,0.16576509708879,14.5,13.8,8108.5,9294.8,-0.005336822109829997,0.03344741440232901
130204,Watching biking,0.05,-0.4785288964455661,0.05,0.05,0.006519754857215,0.0,0.00537270896729,0.0,0.5,0.0,8108.5,9294.8,0.00537270896729,0.006519754857215
130205,Watching billiards,0.05,-0.4785288964455661,0.05,0.05,0.005849321478705,0.0,0.00622313081695,0.0,0.5,0.0,8108.5,9294.8,0.00622313081695,0.005849321478705
130206,Watching boating,0.05,-0.4785288964455661,0.05,0.05,0.0,0.004659156829765999,0.0,0.001667338292573239,0.0,0.4,8108.5,9294.8,-0.001667338292573239,-0.004659156829765999
130207,Watching bowling,0.05,-0.4785288964455661,0.05,0.05,0.017547964436125,0.008619203672169819,0.0154025432348,0.00664263875193024,1.5,0.8,8108.5,9294.8,0.00875990448286976,0.008928760763955181
130208,"Watching climbing, spelunking, caving",0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8108.5,9294.8,0.0,0.0
130209,Watching dancing,0.05,-0.4785288964455661,0.05,0.05,0.005849321478705,0.018646373689053995,0.0027118243812125093,0.015140188647638548,0.5,1.8,8108.5,9294.8,-0.012428364266426038,-0.012797052210348995
130210,Watching equestrian sports,0.05,-0.4785288964455661,0.05,0.05,0.01821839781463,0.019065996867521997,0.01870608407555,0.00911775088773967,1.5,1.8,8108.5,9294.8,0.00958833318781033,-0.0008475990528919973
130211,Watching fencing,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8108.5,9294.8,0.0,0.0
130212,Watching fishing,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8108.5,9294.8,0.0,0.0
130213,Watching football,0.05,-0.4785288964455661,0.05,0.05,0.19790522137481,0.16987047870973,0.18545571459652,0.16754329870707002,16.0,15.8,8108.5,9294.8,0.017912415889449973,0.02803474266508002
130214,Watching golfing,0.05,-0.4785288964455661,0.05,0.05,0.011698642957415,0.006195906535969818,0.004094181131940931,0.00622742484824,1.0,0.6,8108.5,9294.8,-0.0021332437162990686,0.005502736421445182
130215,Watching gymnastics,0.05,-0.4785288964455661,0.05,0.05,0.0,0.004041226423709818,0.0,0.0010186382104555966,0.0,0.4,8108.5,9294.8,-0.0010186382104555966,-0.004041226423709818
130216,Watching hockey,0.05,-0.4785288964455661,0.05,0.05,0.035766362250755,0.044105120177652,0.046383155014505,0.027172972223198,3.0,4.2,8108.5,9294.8,0.019210182791307,-0.008338757926896999
130217,Watching martial arts,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0061260799627478185,0.0,0.005027385347519005,0.0,0.6,8108.5,9294.8,-0.005027385347519005,-0.0061260799627478185
130218,Watching racquet sports,0.05,-0.4785288964455661,0.05,0.05,0.031257907529065,0.027475540304022,0.03888085424935,0.043543364656107995,2.5,2.6,8108.5,9294.8,-0.004662510406757997,0.003782367225043
130219,Watching rodeo competitions,0.05,-0.4785288964455661,0.05,0.05,0.006519754857215,0.01145077097875582,0.00551996902664,0.007281644995711528,0.5,1.0,8108.5,9294.8,-0.0017616759690715286,-0.00493101612154082
130220,Watching rollerblading,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0022009464069539996,0.0,0.0010099628839080382,0.0,0.2,8108.5,9294.8,-0.0010099628839080382,-0.0022009464069539996
130221,Watching rugby,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8108.5,9294.8,0.0,0.0
130222,Watching running,0.05,-0.4785288964455661,0.05,0.05,0.018888831193135003,0.027136793999734,0.01377588311331,0.02065107483635937,1.5,2.6,8108.5,9294.8,-0.00687519172304937,-0.008247962806598997
130223,"Watching skiing, ice skating, snowboarding",0.05,-0.4785288964455661,0.05,0.05,0.0,0.008584290385559818,0.0,0.006656740908967914,0.0,0.8,8108.5,9294.8,-0.006656740908967914,-0.008584290385559818
130224,Watching soccer,0.05,-0.4785288964455661,0.05,0.05,0.15561910426683,0.11440429821023598,0.19207364767299,0.117511771631818,12.5,10.8,8108.5,9294.8,0.07456187604117201,0.04121480605659403
130225,Watching softball,0.05,-0.4785288964455661,0.05,0.05,0.03643679562926,0.035137335194608,0.03207663455651,0.03002523563032645,3.0,3.4,8108.5,9294.8,0.002051398926183546,0.0012994604346519972
130226,Watching vehicle touring/racing,0.05,-0.4785288964455661,0.05,0.05,0.030587474150555002,0.023794677563387996,0.01261256776591,0.014931431333806297,2.5,2.2,8108.5,9294.8,-0.002318863567896297,0.006792796587167006
130227,Watching volleyball,0.05,-0.4785288964455661,0.05,0.05,0.031257907529065,0.035860005460494,0.038002234089054995,0.068076583257762,2.5,3.4,8108.5,9294.8,-0.030074349168707007,-0.004602097931428996
130228,Watching walking,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8108.5,9294.8,0.0,0.0
130229,Watching water sports,0.05,-0.4785288964455661,0.05,0.05,0.0,0.012123679271129999,0.0,0.009332791265608001,0.0,1.2,8108.5,9294.8,-0.009332791265608001,-0.012123679271129999
130230,Watching weightlifting/strength training,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8108.5,9294.8,0.0,0.0
130231,"Watching people working out, unspecified",0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8108.5,9294.8,0.0,0.0
130232,Watching wrestling,0.05,-0.4785288964455661,0.05,0.05,0.01236907633592,0.018902602926544,0.01263711959378245,0.01636075946117992,1.0,1.8,8108.5,9294.8,-0.003723639867397469,-0.006533526590623999
130299,"Attending sporting events, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.043626983864990004,0.078954686335866,0.037676668574685004,0.06881214794854,3.5,7.4,8108.5,9294.8,-0.031135479373854996,-0.03532770247087599
130301,Waiting related to playing sports or exercising,0.05,-0.4785288964455661,0.05,0.05,0.06836513653684001,0.12607322572269403,0.087848168216595,0.137455913660944,5.5,12.2,8108.5,9294.8,-0.04960774544434901,-0.05770808918585402
130302,Waiting related to attending sporting events,0.05,-0.4785288964455661,0.05,0.05,0.031257907529065,0.052490317405368005,0.024213556798905002,0.037749667691894515,2.5,5.0,8108.5,9294.8,-0.013536110892989513,-0.021232409876303003
130399,"Waiting associated with sports, exercise, & recreation, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.011698642957415,0.006324387190336,0.017506571421795,0.0024937519462107224,1.0,0.6,8108.5,9294.8,0.015012819475584277,0.005374255767079
130401,Security related to playing sports or exercising,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0019563728846718185,0.0,0.00479973476366,0.0,0.2,8108.5,9294.8,-0.00479973476366,-0.0019563728846718185
130402,Security related to attending sporting events,0.05,-0.4785288964455661,0.05,0.05,0.0,0.004204620364686,0.0,0.0032019194178636904,0.0,0.4,8108.5,9294.8,-0.0032019194178636904,-0.004204620364686
130499,"Security related to sports, exercise, & recreation, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8108.5,9294.8,0.0,0.0
139999,"Sports, exercise, & recreation, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.017547964436125,0.027930808840343817,0.030839903058125,0.02612407519696087,1.5,2.6,8108.5,9294.8,0.004715827861164128,-0.010382844404218817
140101,Attending religious services,0.532,2.283258852002684,0.45,0.6,5.950312847553731,6.529165834734083,3.540193221509355,3.8993726656529604,482.5,610.4,8108.5,9294.8,-0.3591794441436056,-0.578852987180352
140102,Participation in religious practices,0.05,-0.4785288964455661,0.05,0.05,5.52331237960801,6.083006758465755,4.9567430493662705,5.423225035871766,446.0,566.4,8108.5,9294.8,-0.4664819865054959,-0.5596943788577455
140103,Waiting associated w/religious & spiritual activities,0.05,-0.4785288964455661,0.05,0.05,0.23300115024706003,0.270295699792574,0.13029526892217,0.185505380696032,19.0,25.6,8108.5,9294.8,-0.05521011177386201,-0.03729454954551398
140104,Security procedures rel. to religious & spiritual activities,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8108.5,9294.8,0.0,0.0
140105,Religious education activities,0.05,-0.4785288964455661,0.05,0.05,0.794302619013285,1.198690744443152,0.56148104871031,0.8278806827045659,64.0,113.0,8108.5,9294.8,-0.2663996339942559,-0.404388125429867
149999,"Religious and spiritual activities, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.029246607393540004,0.06800575289524999,0.013974384497619998,0.051756318055457995,2.5,6.4,8108.5,9294.8,-0.037781933557837995,-0.03875914550170999
150101,Computer use,0.05,-0.4785288964455661,0.05,0.05,0.8847241747079501,0.8658776399870481,0.6339622993762899,0.755061070739032,71.5,80.4,8108.5,9294.8,-0.12109877136274205,0.01884653472090192
150102,Organizing and preparing,0.05,-0.4785288964455661,0.05,0.05,0.61644251666076,0.7475315414605339,0.45602647723938,0.596923696916676,50.0,69.8,8108.5,9294.8,-0.14089721967729602,-0.1310890247997739
150103,Reading,0.05,-0.4785288964455661,0.05,0.05,0.127528784702435,0.171149143692236,0.0649855017305,0.140842916593994,10.5,16.2,8108.5,9294.8,-0.07585741486349401,-0.04362035898980099
150104,Telephone calls (except hotline counseling),0.05,-0.4785288964455661,0.05,0.05,0.34700457078442504,0.35733912303264204,0.29332639375622,0.295941264011226,28.0,33.2,8108.5,9294.8,-0.0026148702550060077,-0.010334552248217
150105,Writing,0.05,-0.4785288964455661,0.05,0.05,0.112662553780345,0.10990091236719998,0.08315849582925,0.095028326239118,9.0,10.2,8108.5,9294.8,-0.011869830409867999,0.0027616414131450134
150106,Fundraising,0.05,-0.4785288964455661,0.05,0.05,0.13740070645219998,0.12404065338251799,0.09904666023008,0.096434857171338,11.0,11.6,8108.5,9294.8,0.002611803058742007,0.013360053069681993
150199,"Administrative & support activities, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.223129228497295,0.325579939752884,0.180184306613835,0.245277509840772,18.5,30.4,8108.5,9294.8,-0.06509320322693701,-0.10245071125558902
150201,"Food preparation, presentation, clean-up",0.05,-0.4785288964455661,0.05,0.05,0.48440527723662496,0.505894232756804,0.36092711683937495,0.403207733971996,39.0,47.6,8108.5,9294.8,-0.042280617132621046,-0.021488955520179043
150202,Collecting & delivering clothing & other goods,0.05,-0.4785288964455661,0.05,0.05,0.23184486241791,0.182115693893214,0.16423839281881,0.15458061160355602,18.5,16.8,8108.5,9294.8,0.009657781215253985,0.049729168524696
150203,Providing care,0.05,-0.4785288964455661,0.05,0.05,0.27211967939036497,0.33335449204407996,0.351803571399195,0.28388727378356,22.0,31.6,8108.5,9294.8,0.067916297615635,-0.061234812653715
150204,"Teaching, leading, counseling, mentoring",0.05,-0.4785288964455661,0.05,0.05,0.58719590926722,0.685003040534646,0.552806022660715,0.58094927892078,47.5,64.4,8108.5,9294.8,-0.028143256260064975,-0.09780713126742602
150299,"Social service & care activities, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.24086177186129498,0.22836839247242402,0.1528869841281,0.18340059488885202,19.5,21.2,8108.5,9294.8,-0.030513610760752014,0.012493379388870962
150301,"Building houses, wildlife sites, & other structures",0.05,-0.4785288964455661,0.05,0.05,0.01236907633592,0.017692943809418,0.006061278461205343,0.016747416616125575,1.0,1.6,8108.5,9294.8,-0.010686138154920232,-0.005323867473498001
150302,"Indoor & outdoor maintenance, repair, & clean-up",0.05,-0.4785288964455661,0.05,0.05,0.34633413740592,0.34494163131817,0.22485853237423004,0.268557796196348,28.0,32.6,8108.5,9294.8,-0.04369926382211797,0.0013925060877499895
150399,"Indoor & outdoor maintenance, building & clean-up activities, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.017547964436125,0.02214213769638982,0.006333878367995,0.011835764067061886,1.5,2.0,8108.5,9294.8,-0.005501885699066886,-0.00459417326026482
150401,Performing,0.05,-0.4785288964455661,0.05,0.05,0.21813491932497003,0.26440116537382397,0.16505924248533,0.19318608308834,17.5,25.2,8108.5,9294.8,-0.028126840603010017,-0.04626624604885393
150402,Serving at volunteer events & cultural activities,0.05,-0.4785288964455661,0.05,0.05,0.36589340197757,0.327586933339306,0.29974143913744,0.233915344390704,29.5,30.4,8108.5,9294.8,0.06582609474673601,0.03830646863826398
150499,"Participating in performance & cultural activities, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.018888831193135003,0.023853634351655818,0.015592994166813902,0.022009016212172,1.5,2.2,8108.5,9294.8,-0.0064160220453581,-0.004964803158520815
150501,"Attending meetings, conferences, & training",0.05,-0.4785288964455661,0.05,0.05,0.7682235995844151,0.707258716907116,0.666122741982625,0.695097462394496,62.0,65.6,8108.5,9294.8,-0.02897472041187099,0.06096488267729916
150599,"Attending meetings, conferences, & training, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.0,0.003912745769342,0.0,0.007416482409812001,0.0,0.4,8108.5,9294.8,-0.007416482409812001,-0.003912745769342
150601,Public health activities,0.05,-0.4785288964455661,0.05,0.05,0.031928340907570005,0.028766164931927816,0.04821000083646087,0.02869410518800773,2.5,2.6,8108.5,9294.8,0.01951589564845314,0.0031621759756421883
150602,Public safety activities,0.05,-0.4785288964455661,0.05,0.05,0.031257907529065,0.037119607067142,0.02737035759544239,0.033414232543085995,2.5,3.4,8108.5,9294.8,-0.006043874947643604,-0.005861699538076998
150699,"Public health & safety activities, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.0,0.011077414094981818,0.0,0.013912481987682421,0.0,1.0,8108.5,9294.8,-0.013912481987682421,-0.011077414094981818
159989,"Volunteer activities, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,1.27669659611439,1.347772609773966,0.97502948174267,1.08148406192293,103.0,127.2,8108.5,9294.8,-0.10645458018026,-0.07107601365957605
160101,Telephone calls to/from family members,0.628,2.833324461652128,0.6,0.65,7.540074373409455,7.946867308860279,6.45489318863145,6.7711847885277665,611.0,736.8,8108.5,9294.8,-0.3162915998963163,-0.40679293545082373
160102,"Telephone calls to/from friends, neighbors, or acquaintances",0.628,2.833324461652128,0.6,0.65,4.602637263721425,4.827246762133016,4.74885151556672,4.760325588152329,372.0,446.8,8108.5,9294.8,-0.011474072585609285,-0.22460949841159117
160103,Telephone calls to/from education services providers,0.628,2.833324461652128,0.6,0.65,0.01236907633592,0.027067270133638,0.004472543506633411,0.040134340539842,1.0,2.6,8108.5,9294.8,-0.03566179703320859,-0.014698193797718001
160104,Telephone calls to/from salespeople,0.628,2.833324461652128,0.6,0.65,0.16146842574554,0.135685235909266,0.13355729031594,0.142246244638694,13.0,12.6,8108.5,9294.8,-0.008688954322754017,0.02578318983627398
160105,Telephone calls to/from professional or personal care svcs providers,0.628,2.833324461652128,0.6,0.65,0.6360017812324099,0.5674969479240539,0.6056235847653699,0.691426233542774,51.5,52.0,8108.5,9294.8,-0.08580264877740407,0.068504833308356
160106,Telephone calls to/from household services providers,0.628,2.833324461652128,0.6,0.65,0.27144924601185,0.25321518807377796,0.19560715552953,0.23817576726297798,22.0,23.4,8108.5,9294.8,-0.042568611733447975,0.018234057938072035
160107,Telephone calls to/from paid child or adult care providers,0.628,2.833324461652128,0.6,0.65,0.026079019428865,0.01717945055607182,0.019430826418395,0.01829642621396,2.0,1.6,8108.5,9294.8,0.0011344002044350009,0.008899568872793182
160108,Telephone calls to/from government officials,0.628,2.833324461652128,0.6,0.65,0.09962304406591001,0.065046525642136,0.10445174411503,0.07891334962902599,8.0,6.0,8108.5,9294.8,0.025538394486004007,0.034576518423774
169989,"Telephone calls, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,1.72996066241685,2.694285635954818,1.66666683322849,2.487191010545452,141.0,254.2,8108.5,9294.8,-0.8205241773169623,-0.964324973537968
180101,Travel related to personal care,0.05,-0.4785288964455661,0.05,0.05,1.7224691986583551,2.127788660669698,1.9408886454617351,2.4520083044986523,139.5,199.6,8108.5,9294.8,-0.5111196590369171,-0.4053194620113427
180199,"Travel related to personal care, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.0,0.004041226423709818,0.0,0.0015727585220700648,0.0,0.4,8108.5,9294.8,-0.0015727585220700648,-0.004041226423709818
180280,Travel related to household activities,0.05,-0.4785288964455661,0.05,0.05,7.88007333488603,8.57778680102267,7.00190590021619,8.249930161589601,638.0,802.2,8108.5,9294.8,-1.248024261373411,-0.6977134661366398
180381,Travel related to caring for and helping hh children,0.05,-0.4785288964455661,0.05,0.05,7.31992815394895,9.410243698732105,9.00191026538511,9.27166092825843,593.5,883.2,8108.5,9294.8,-0.26975066287332083,-2.090315544783155
180382,Travel related to caring for and helping hh adults,0.05,-0.4785288964455661,0.05,0.05,2.05509339297134,2.08660705710911,2.41946955431478,2.736684673803004,166.5,195.0,8108.5,9294.8,-0.3172151194882238,-0.031513664137770014
180399,"Travel rel. to caring for & helping hh members, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.0,0.0061260799627478185,0.0,0.003787348952680493,0.0,0.6,8108.5,9294.8,-0.003787348952680493,-0.0061260799627478185
180481,Travel related to caring for and helping nonhh children,0.05,-0.4785288964455661,0.05,0.05,2.08549628819403,2.414802500738932,1.95805104822097,2.317539004933948,169.5,225.4,8108.5,9294.8,-0.35948795671297784,-0.329306212544902
180482,Travel related to caring for and helping nonhh adults,0.05,-0.4785288964455661,0.05,0.05,5.15869196205447,5.99487594217383,4.665174215210834,5.668076272163912,418.5,561.4,8108.5,9294.8,-1.0029020569530775,-0.83618398011936
180499,"Travel rel. to caring for & helping nonhh members, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.006519754857215,0.004076139710319818,0.00554103323493,0.002424337043899792,0.5,0.4,8108.5,9294.8,0.0031166961910302077,0.0024436151468951823
180501,Travel related to working,0.05,-0.4785288964455661,0.05,0.05,21.126178734762394,24.55762523193946,29.937722011318215,32.28510222274253,1714.0,2298.6,8108.5,9294.8,-2.3473802114243156,-3.431446497177067
180502,Travel related to work-related activities,0.05,-0.4785288964455661,0.05,0.05,0.07354402463704,0.069184477627714,0.11568495686805999,0.08363257644491,6.0,6.4,8108.5,9294.8,0.03205238042314999,0.004359547009326004
