activity_code,activity_text,period,participation_rate_weighted_pp,participation_rate_unweighted_pp,positive_respondents,respondents_total,ai_exposure_score,ai_exposure_score_z,automation_score,augmentation_score,post_2023plus,ai_exposure_x_post,ai_exposure_z_x_post
080201,Banking,post,1.226881793008165,1.35024062075144,109.0,8108.5,0.628,2.833324461652128,0.6,0.65,1.0,0.628,2.833324461652128
080201,Banking,pre,1.70252151190039,1.628810756472842,152.2,9294.8,0.628,2.833324461652128,0.6,0.65,0.0,0.0,0.0
080202,Using other financial services,post,0.19418265278021,0.116500575123525,9.5,8108.5,0.628,2.833324461652128,0.6,0.65,1.0,0.628,2.833324461652128
080202,Using other financial services,pre,0.126659062132298,0.13152045387490802,12.2,9294.8,0.628,2.833324461652128,0.6,0.65,0.0,0.0,0.0
080203,Waiting associated w/banking/financial services,post,0.013900569046525918,0.01236907633592,1.0,8108.5,0.628,2.833324461652128,0.6,0.65,1.0,0.628,2.833324461652128
080203,Waiting associated w/banking/financial services,pre,0.024060610107553816,0.029396697194958,2.8,9294.8,0.628,2.833324461652128,0.6,0.65,0.0,0.0,0.0
080299,"Using financial services and banking, n.e.c.*",post,0.019096753409924998,0.01236907633592,1.0,8108.5,0.628,2.833324461652128,0.6,0.65,1.0,0.628,2.833324461652128
080299,"Using financial services and banking, n.e.c.*",pre,0.0047788422229220005,0.0041697070780760005,0.4,9294.8,0.628,2.833324461652128,0.6,0.65,0.0,0.0,0.0
080301,Using legal services,post,0.044706224796739996,0.049476305343695,4.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080301,Using legal services,pre,0.070600558124244,0.03894823136869,3.6,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
080302,Waiting associated with legal services,post,0.0,0.0,0.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080302,Waiting associated with legal services,pre,0.023721739801058784,0.006242172830663818,0.6,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
080399,"Using legal services, n.e.c.*",post,0.0,0.0,0.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080399,"Using legal services, n.e.c.*",pre,0.010012331132513066,0.006405566771640001,0.6,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
080401,Using health and care services outside the home,post,3.58398694275685,3.141074955946645,254.0,8108.5,0.628,2.833324461652128,0.6,0.65,1.0,0.628,2.833324461652128
080401,Using health and care services outside the home,pre,3.7190515387166156,3.094170687691498,286.6,9294.8,0.628,2.833324461652128,0.6,0.65,0.0,0.0,0.0
080402,Using in-home health and care services,post,0.07058860583536,0.09109198907316501,7.5,8108.5,0.628,2.833324461652128,0.6,0.65,1.0,0.628,2.833324461652128
080402,Using in-home health and care services,pre,0.095102755282106,0.11813510344039199,11.0,9294.8,0.628,2.833324461652128,0.6,0.65,0.0,0.0,0.0
080403,Waiting associated with medical services,post,0.8522117408051599,0.78126310929885,63.0,8108.5,0.628,2.833324461652128,0.6,0.65,1.0,0.628,2.833324461652128
080403,Waiting associated with medical services,pre,1.091296292729776,0.9064843238214341,84.8,9294.8,0.628,2.833324461652128,0.6,0.65,0.0,0.0,0.0
080499,"Using medical services, n.e.c.*",post,0.02133030893643573,0.01236907633592,1.0,8108.5,0.628,2.833324461652128,0.6,0.65,1.0,0.628,2.833324461652128
080499,"Using medical services, n.e.c.*",pre,0.024360181941408,0.030129685690566,2.8,9294.8,0.628,2.833324461652128,0.6,0.65,0.0,0.0,0.0
080501,Using personal care services,post,1.40302927620565,1.4568692741252098,118.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080501,Using personal care services,pre,1.26837713125695,1.316591429136654,123.4,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
080502,Waiting associated w/personal care services,post,0.13661867533027,0.142579594552395,11.5,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080502,Waiting associated w/personal care services,pre,0.181397544851828,0.18851360556808,17.8,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
080599,"Using personal care services, n.e.c.*",post,0.0,0.0,0.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080599,"Using personal care services, n.e.c.*",pre,0.010558412145815477,0.010656756138146,1.0,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
080601,Activities rel. to purchasing/selling real estate,post,0.21582438461951,0.22063207391113498,18.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080601,Activities rel. to purchasing/selling real estate,pre,0.23237038751104003,0.2710817554173,25.2,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
080602,Waiting associated w/purchasing/selling real estate,post,0.0,0.0,0.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080602,Waiting associated w/purchasing/selling real estate,pre,0.0021315180323535675,0.004157319291625819,0.4,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
080699,"Using real estate services, n.e.c.*",post,0.004609127694315583,0.005849321478705,0.5,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080699,"Using real estate services, n.e.c.*",pre,0.0,0.0,0.0,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
080701,Using veterinary services,post,0.32124433453961,0.27010837925484,22.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080701,Using veterinary services,pre,0.188153876164692,0.18197348796690999,16.8,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
080702,Waiting associated with veterinary services,post,0.07522352451965,0.06836513653684001,5.5,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080702,Waiting associated with veterinary services,pre,0.09161951404994999,0.075493621544612,7.0,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
080799,"Using veterinary services, n.e.c.*",post,0.0,0.0,0.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080799,"Using veterinary services, n.e.c.*",pre,0.006180759572500001,0.00454306396185,0.4,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
080801,Security procedures rel. to professional/personal svcs.,post,0.0,0.0,0.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080801,Security procedures rel. to professional/personal svcs.,pre,0.0,0.0,0.0,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
080899,Security procedures rel. to professional/personal svcs n.e.c.*,post,0.0,0.0,0.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
080899,Security procedures rel. to professional/personal svcs n.e.c.*,pre,0.0,0.0,0.0,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
089999,"Professional and personal services, n.e.c.*",post,0.020023706484885,0.02406771929334,2.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
089999,"Professional and personal services, n.e.c.*",pre,0.055234738467066,0.06700238052609,6.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
090101,Using interior cleaning services,post,0.016339485868887067,0.02406771929334,2.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090101,Using interior cleaning services,pre,0.039288186054640004,0.033985544228369996,3.2,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090102,Using meal preparation services,post,0.00534282178753,0.006519754857215,0.5,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090102,Using meal preparation services,pre,0.008752102042859861,0.00870038325347582,0.8,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090103,Using clothing repair and cleaning services,post,0.18704024622763998,0.19272633327461,15.5,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090103,Using clothing repair and cleaning services,pre,0.26075758702694,0.27432701841171603,26.0,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090104,Waiting associated with using household services,post,0.0,0.0,0.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090104,Waiting associated with using household services,pre,0.01053035019811319,0.014896289789444,1.4,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090199,"Using household services, n.e.c.*",post,0.003642632973613734,0.006519754857215,0.5,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090199,"Using household services, n.e.c.*",pre,0.004011541330108697,0.008245846788395818,0.8,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090201,Using home maint/repair/décor/construction svcs,post,0.31548565717486,0.368390556563735,30.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090201,Using home maint/repair/décor/construction svcs,pre,0.35796147155662805,0.36986885595593,34.6,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090202,Waiting associated w/ home main/repair/décor/constr,post,0.07804445529047001,0.12503163011627,10.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090202,Waiting associated w/ home main/repair/décor/constr,pre,0.13323858770374,0.150021820009684,14.0,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090299,"Using home maint/repair/décor/constr services, n.e.c.*",post,0.004083658573991296,0.005849321478705,0.5,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090299,"Using home maint/repair/décor/constr services, n.e.c.*",pre,0.02264126434701302,0.014861376502831999,1.4,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090301,Using pet services,post,0.19390452003007502,0.21813491932497003,17.5,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090301,Using pet services,pre,0.08820468943281999,0.099277732030174,9.2,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090302,Waiting associated with pet services,post,0.01464717354242,0.01236907633592,1.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090302,Waiting associated with pet services,pre,0.012510695568862043,0.013557847310829998,1.2,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090399,"Using pet services, n.e.c.*",post,0.0,0.0,0.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090399,"Using pet services, n.e.c.*",pre,0.026115485863126547,0.027976040356671998,2.6,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090401,Using lawn and garden services,post,0.07546548392305,0.08524266759446,7.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090401,Using lawn and garden services,pre,0.066695761758302,0.093341642289926,8.6,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090402,Waiting associated with using lawn & garden services,post,0.0029194665548015245,0.01236907633592,1.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090402,Waiting associated with using lawn & garden services,pre,0.007962840821397324,0.012309598712266,1.2,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090499,"Using lawn and garden services, n.e.c.*",post,0.0,0.0,0.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090499,"Using lawn and garden services, n.e.c.*",pre,0.0016411796008618546,0.002458210422812,0.2,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090501,Using vehicle maintenance or repair services,post,0.68032516646304,0.660739933904265,53.5,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090501,Using vehicle maintenance or repair services,pre,0.619032971464056,0.56080690237968,52.2,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090502,Waiting associated with vehicle main. or repair svcs,post,0.20561356386305002,0.220146219460495,17.5,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090502,Waiting associated with vehicle main. or repair svcs,pre,0.290385584452618,0.28174343659917,26.2,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
090599,"Using vehicle maint. & repair svcs, n.e.c.*",post,0.047734551190515,0.04746500520817001,4.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
090599,"Using vehicle maint. & repair svcs, n.e.c.*",pre,0.13391309578536198,0.158482038006948,14.6,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
099999,"Using household services, n.e.c.*",post,0.01421451669317,0.011698642957415,1.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
099999,"Using household services, n.e.c.*",pre,0.01558715795121395,0.02434308410334582,2.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
100101,Using police and fire services,post,0.025748385673169998,0.02339728591483,2.0,8108.5,0.628,2.833324461652128,0.6,0.65,1.0,0.628,2.833324461652128
100101,Using police and fire services,pre,0.043053947239634,0.032822151405941816,3.0,9294.8,0.628,2.833324461652128,0.6,0.65,0.0,0.0,0.0
100102,Using social services,post,0.04144392897113,0.03777766238628,3.0,8108.5,0.628,2.833324461652128,0.6,0.65,1.0,0.628,2.833324461652128
100102,Using social services,pre,0.05846829387267001,0.060180564063683994,5.6,9294.8,0.628,2.833324461652128,0.6,0.65,0.0,0.0,0.0
100103,"Obtaining licenses & paying fines, fees, taxes",post,0.13888905295378498,0.11918230863756,9.5,8108.5,0.628,2.833324461652128,0.6,0.65,1.0,0.628,2.833324461652128
100103,"Obtaining licenses & paying fines, fees, taxes",pre,0.182174910304792,0.155602168403454,14.6,9294.8,0.628,2.833324461652128,0.6,0.65,0.0,0.0,0.0
100199,"Using government services, n.e.c.*",post,0.0642058238224,0.024738152671845003,2.0,8108.5,0.628,2.833324461652128,0.6,0.65,1.0,0.628,2.833324461652128
100199,"Using government services, n.e.c.*",pre,0.021522048297444318,0.019194477521889818,1.8,9294.8,0.628,2.833324461652128,0.6,0.65,0.0,0.0,0.0
100201,Civic obligations & participation,post,0.189059095806205,0.17268121425232,13.5,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
100201,Civic obligations & participation,pre,0.12101448551956,0.131130673808672,12.0,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
100299,"Civic obligations & participation, n.e.c.*",post,0.02514350977196,0.01236907633592,1.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
100299,"Civic obligations & participation, n.e.c.*",pre,0.01029680350908,0.010330700327435818,1.0,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
100381,Waiting associated w/ using government services,post,0.05437608866986,0.04496785062200501,3.5,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
100381,Waiting associated w/ using government services,pre,0.041308933644634,0.034417555193291816,3.2,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
100383,Waiting associated w/civic obligations & participation,post,0.033268024363219996,0.01955926457165,1.5,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
100383,Waiting associated w/civic obligations & participation,pre,0.012113957052892,0.012252159925496,1.2,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
100399,"Waiting assoc. w/govt svcs or civic obligations, n.e.c.*",post,0.0,0.0,0.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
100399,"Waiting assoc. w/govt svcs or civic obligations, n.e.c.*",pre,0.0,0.0,0.0,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
100401,Security procedures rel. to govt svcs/civic obligations,post,0.0,0.0,0.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
100401,Security procedures rel. to govt svcs/civic obligations,pre,0.004182009455895764,0.004285799945992,0.4,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
100499,"Security procedures rel. to govt svcs/civic obligations, n.e.c.*",post,0.0,0.0,0.0,8108.5,0.305,0.9825828791857696,0.25,0.35,1.0,0.305,0.9825828791857696
100499,"Security procedures rel. to govt svcs/civic obligations, n.e.c.*",pre,0.0,0.0,0.0,9294.8,0.305,0.9825828791857696,0.25,0.35,0.0,0.0,0.0
109999,"Government services, n.e.c.*",post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
109999,"Government services, n.e.c.*",pre,0.004456464200314,0.003912745769342,0.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
110101,Eating and drinking,post,95.7296116820261,96.08022697167364,7790.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
110101,Eating and drinking,pre,95.89763512060021,95.78681132225361,8900.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
110199,"Eating and drinking, n.e.c.*",post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
110199,"Eating and drinking, n.e.c.*",pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
110281,Waiting associated w/eating & drinking,post,1.0695074258624748,1.26786426559888,101.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
110281,Waiting associated w/eating & drinking,pre,1.349108805762704,1.3509456794777959,127.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
110289,"Waiting associated with eating & drinking, n.e.c.*",post,0.037165638417805,0.005849321478705,0.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
110289,"Waiting associated with eating & drinking, n.e.c.*",pre,0.00830849246467408,0.006113692176296,0.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
119999,"Eating and drinking, n.e.c.*",post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
119999,"Eating and drinking, n.e.c.*",pre,0.0018278291066798219,0.0020848535390380002,0.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120101,Socializing and communicating with others,post,28.26295087746755,29.38927546394447,2380.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120101,Socializing and communicating with others,pre,31.415354699415765,32.09199717452436,2998.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120199,"Socializing and communicating, n.e.c.*",post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120199,"Socializing and communicating, n.e.c.*",pre,0.012406569642768001,0.015199820099996,1.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120201,Attending or hosting parties/receptions/ceremonies,post,1.5547040700799752,2.078976533336815,169.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120201,Attending or hosting parties/receptions/ceremonies,pre,1.552540268534474,2.005679020096968,188.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120202,Attending meetings for personal interest (not volunteering),post,0.396151675484,0.46399100035859503,38.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120202,Attending meetings for personal interest (not volunteering),pre,0.447391195166016,0.474549782389378,44.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120299,"Attending/hosting social events, n.e.c.*",post,0.02155530115692,0.01303950971443,1.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120299,"Attending/hosting social events, n.e.c.*",pre,0.016633083844818354,0.029874793938562,2.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120301,"Relaxing, thinking",post,20.901904487830826,19.731038145721918,1599.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120301,"Relaxing, thinking",pre,20.591211838118408,19.75789577676104,1834.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120302,Tobacco and drug use,post,0.743625134202615,0.70887537249095,57.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120302,Tobacco and drug use,pre,1.2559698900965741,1.0680342364572781,100.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120303,Television and movies (not religious),post,73.22855279170383,77.62477794849887,6296.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120303,Television and movies (not religious),pre,77.65760003040262,79.68968413344507,7407.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120304,Television (religious),post,0.21682848668284502,0.44979520281502,36.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120304,Television (religious),pre,0.252049246393522,0.485563689968568,44.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120305,Listening to the radio,post,1.263692619153275,1.4540029616833001,118.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120305,Listening to the radio,pre,1.254738641886284,1.452818971099026,135.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120306,Listening to/playing music (not radio),post,2.00221181925762,1.95662663673457,159.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120306,Listening to/playing music (not radio),pre,2.503545588445146,2.343359997733964,218.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120307,Playing games,post,14.990520892330355,13.642906619598325,1103.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120307,Playing games,pre,12.54930725515992,11.594670978580293,1071.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120308,Computer use for leisure (exc. Games),post,13.329878439253985,12.080127939739764,980.0,8108.5,0.532,2.283258852002684,0.45,0.6,1.0,0.532,2.283258852002684
120308,Computer use for leisure (exc. Games),pre,13.226920577916383,12.069886292682442,1121.2,9294.8,0.532,2.283258852002684,0.45,0.6,0.0,0.0,0.0
120309,Arts and crafts as a hobby,post,1.71747510603406,1.727162232307925,139.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120309,Arts and crafts as a hobby,pre,1.49304357456554,1.506741095929374,139.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120310,Collecting as a hobby,post,0.036799346304494995,0.042956550486480005,3.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120310,Collecting as a hobby,pre,0.030006839728948,0.039800168219202,3.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120311,"Hobbies, except arts & crafts and collecting",post,0.14961823312565,0.251219548061695,20.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120311,"Hobbies, except arts & crafts and collecting",pre,0.195369513919086,0.25168455576612797,23.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120312,Reading for personal interest,post,16.156359284882875,20.48085876856383,1660.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120312,Reading for personal interest,pre,17.764591699992437,20.630016875323044,1917.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120313,Writing for personal interest,post,0.44909581909158003,0.430235938243365,35.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120313,Writing for personal interest,pre,0.405431756540522,0.42023321416938203,39.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120399,"Relaxing and leisure, n.e.c.*",post,0.1508202674601,0.20893343095371997,17.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120399,"Relaxing and leisure, n.e.c.*",pre,0.187773927020644,0.22652404167430001,21.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120401,Attending performing arts,post,0.540648426051295,0.671768143483175,54.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120401,Attending performing arts,pre,0.489877478729996,0.5672203914198819,52.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120402,Attending museums,post,0.253247455052845,0.31440579649834,25.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120402,Attending museums,pre,0.23864485270265398,0.34005535751496996,31.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120403,Attending movies/film,post,0.41778245445467,0.496589774644685,40.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120403,Attending movies/film,pre,0.7422506721804061,0.8498405999029479,81.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120404,Attending gambling establishments,post,0.11902782066371,0.16798818060276,13.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120404,Attending gambling establishments,pre,0.190443226258466,0.24275175903741403,22.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120405,Security procedures rel. to arts & entertainment,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120405,Security procedures rel. to arts & entertainment,pre,0.00806852488152995,0.0045779772484599995,0.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120499,"Arts and entertainment, n.e.c.*",post,0.893116548793485,1.109194269962265,90.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120499,"Arts and entertainment, n.e.c.*",pre,1.055300773627704,1.2969221729378861,120.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120501,Waiting assoc. w/socializing & communicating,post,0.058123138290585005,0.081404646251275,6.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120501,Waiting assoc. w/socializing & communicating,pre,0.067452523076412,0.074133170343486,7.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120502,Waiting assoc. w/attending/hosting social events,post,0.0020120244504581598,0.005849321478705,0.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120502,Waiting assoc. w/attending/hosting social events,pre,0.035854164440528004,0.040509024576552,3.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120503,Waiting associated with relaxing/leisure,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120503,Waiting associated with relaxing/leisure,pre,0.034009287765836,0.027475540304022,2.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
